kind,player,date,name,calls,total_ms,avg_ms,max_ms
switch,lgw,Year 1, spring 3, Wednesday,610,89.5
frame,lgw,Year 1, spring 3, Wednesday,17524,20.8
frame,lgw,Year 1, spring 3, Wednesday,17525,21.6
frame,lgw,Year 1, spring 3, Wednesday,17526,21.2
frame,lgw,Year 1, spring 3, Wednesday,17527,21.0
frame,lgw,Year 1, spring 3, Wednesday,17528,0.1
frame,lgw,Year 1, spring 3, Wednesday,17529,20.8
frame,lgw,Year 1, spring 3, Wednesday,17530,21.3
frame,lgw,Year 1, spring 3, Wednesday,17531,21.5
frame,lgw,Year 1, spring 3, Wednesday,17532,0.1
frame,lgw,Year 1, spring 3, Wednesday,17533,21.0
frame,lgw,Year 1, spring 3, Wednesday,17534,21.3
frame,lgw,Year 1, spring 3, Wednesday,17535,21.3
frame,lgw,Year 1, spring 3, Wednesday,17536,21.1
frame,lgw,Year 1, spring 3, Wednesday,17537,0.2
frame,lgw,Year 1, spring 3, Wednesday,17538,21.7
frame,lgw,Year 1, spring 3, Wednesday,17539,21.1
frame,lgw,Year 1, spring 3, Wednesday,17540,21.1
frame,lgw,Year 1, spring 3, Wednesday,17541,20.8
frame,lgw,Year 1, spring 3, Wednesday,17542,0.1
frame,lgw,Year 1, spring 3, Wednesday,17543,21.0
frame,lgw,Year 1, spring 3, Wednesday,17544,20.6
frame,lgw,Year 1, spring 3, Wednesday,17545,21.3
frame,lgw,Year 1, spring 3, Wednesday,17546,20.7
frame,lgw,Year 1, spring 3, Wednesday,17547,0.1
frame,lgw,Year 1, spring 3, Wednesday,17548,21.3
frame,lgw,Year 1, spring 3, Wednesday,17549,21.7
frame,lgw,Year 1, spring 3, Wednesday,17550,21.6
frame,lgw,Year 1, spring 3, Wednesday,17551,0.2
frame,lgw,Year 1, spring 3, Wednesday,17552,21.5
frame,lgw,Year 1, spring 3, Wednesday,17553,21.4
frame,lgw,Year 1, spring 3, Wednesday,17554,22.0
frame,lgw,Year 1, spring 3, Wednesday,17555,22.9
frame,lgw,Year 1, spring 3, Wednesday,17556,0.2
frame,lgw,Year 1, spring 3, Wednesday,17557,20.9
frame,lgw,Year 1, spring 3, Wednesday,17558,21.0
frame,lgw,Year 1, spring 3, Wednesday,17559,21.2
frame,lgw,Year 1, spring 3, Wednesday,17560,0.1
frame,lgw,Year 1, spring 3, Wednesday,17561,20.9
frame,lgw,Year 1, spring 3, Wednesday,17562,20.7
frame,lgw,Year 1, spring 3, Wednesday,17563,21.3
frame,lgw,Year 1, spring 3, Wednesday,17564,21.0
frame,lgw,Year 1, spring 3, Wednesday,17565,0.1
frame,lgw,Year 1, spring 3, Wednesday,17566,21.4
frame,lgw,Year 1, spring 3, Wednesday,17567,21.5
frame,lgw,Year 1, spring 3, Wednesday,17568,21.3
frame,lgw,Year 1, spring 3, Wednesday,17569,0.2
frame,lgw,Year 1, spring 3, Wednesday,17570,21.1
frame,lgw,Year 1, spring 3, Wednesday,17571,21.0
frame,lgw,Year 1, spring 3, Wednesday,17572,21.0
frame,lgw,Year 1, spring 3, Wednesday,17573,21.2
frame,lgw,Year 1, spring 3, Wednesday,17574,0.1
frame,lgw,Year 1, spring 3, Wednesday,17575,21.0
frame,lgw,Year 1, spring 3, Wednesday,17576,20.9
frame,lgw,Year 1, spring 3, Wednesday,17577,21.4
frame,lgw,Year 1, spring 3, Wednesday,17578,21.6
frame,lgw,Year 1, spring 3, Wednesday,17579,0.3
frame,lgw,Year 1, spring 3, Wednesday,17580,21.3
frame,lgw,Year 1, spring 3, Wednesday,17581,20.9
frame,lgw,Year 1, spring 3, Wednesday,17582,21.7
frame,lgw,Year 1, spring 3, Wednesday,17583,0.1
frame,lgw,Year 1, spring 3, Wednesday,17584,20.8
frame,lgw,Year 1, spring 3, Wednesday,17585,21.4
frame,lgw,Year 1, spring 3, Wednesday,17586,21.4
frame,lgw,Year 1, spring 3, Wednesday,17587,21.2
frame,lgw,Year 1, spring 3, Wednesday,17588,0.1
frame,lgw,Year 1, spring 3, Wednesday,17589,20.9
frame,lgw,Year 1, spring 3, Wednesday,17590,21.8
frame,lgw,Year 1, spring 3, Wednesday,17591,20.9
frame,lgw,Year 1, spring 3, Wednesday,17592,0.1
frame,lgw,Year 1, spring 3, Wednesday,17593,21.0
frame,lgw,Year 1, spring 3, Wednesday,17594,20.9
frame,lgw,Year 1, spring 3, Wednesday,17595,22.1
frame,lgw,Year 1, spring 3, Wednesday,17596,21.8
frame,lgw,Year 1, spring 3, Wednesday,17597,0.2
frame,lgw,Year 1, spring 3, Wednesday,17598,21.6
frame,lgw,Year 1, spring 3, Wednesday,17599,21.1
frame,lgw,Year 1, spring 3, Wednesday,17600,21.8
frame,lgw,Year 1, spring 3, Wednesday,17601,0.3
frame,lgw,Year 1, spring 3, Wednesday,17602,22.2
frame,lgw,Year 1, spring 3, Wednesday,17603,21.1
frame,lgw,Year 1, spring 3, Wednesday,17604,21.5
frame,lgw,Year 1, spring 3, Wednesday,17605,21.1
frame,lgw,Year 1, spring 3, Wednesday,17606,0.1
frame,lgw,Year 1, spring 3, Wednesday,17607,21.1
frame,lgw,Year 1, spring 3, Wednesday,17608,21.9
frame,lgw,Year 1, spring 3, Wednesday,17609,21.1
frame,lgw,Year 1, spring 3, Wednesday,17610,0.1
frame,lgw,Year 1, spring 3, Wednesday,17611,21.7
frame,lgw,Year 1, spring 3, Wednesday,17612,21.2
frame,lgw,Year 1, spring 3, Wednesday,17613,21.0
frame,lgw,Year 1, spring 3, Wednesday,17614,21.0
frame,lgw,Year 1, spring 3, Wednesday,17615,0.3
frame,lgw,Year 1, spring 3, Wednesday,17616,22.5
frame,lgw,Year 1, spring 3, Wednesday,17617,20.9
frame,lgw,Year 1, spring 3, Wednesday,17618,21.2
frame,lgw,Year 1, spring 3, Wednesday,17619,0.1
frame,lgw,Year 1, spring 3, Wednesday,17620,21.7
frame,lgw,Year 1, spring 3, Wednesday,17621,21.1
frame,lgw,Year 1, spring 3, Wednesday,17622,20.8
frame,lgw,Year 1, spring 3, Wednesday,17623,21.1
frame,lgw,Year 1, spring 3, Wednesday,17624,0.1
frame,lgw,Year 1, spring 3, Wednesday,17625,21.1
frame,lgw,Year 1, spring 3, Wednesday,17626,21.5
frame,lgw,Year 1, spring 3, Wednesday,17627,21.8
frame,lgw,Year 1, spring 3, Wednesday,17628,0.2
frame,lgw,Year 1, spring 3, Wednesday,17629,21.1
frame,lgw,Year 1, spring 3, Wednesday,17630,21.2
frame,lgw,Year 1, spring 3, Wednesday,17631,21.0
frame,lgw,Year 1, spring 3, Wednesday,17632,21.6
frame,lgw,Year 1, spring 3, Wednesday,17633,0.3
frame,lgw,Year 1, spring 3, Wednesday,17634,22.1
frame,lgw,Year 1, spring 3, Wednesday,17635,20.9
frame,lgw,Year 1, spring 3, Wednesday,17636,22.3
frame,lgw,Year 1, spring 3, Wednesday,17637,0.1
frame,lgw,Year 1, spring 3, Wednesday,17638,21.0
frame,lgw,Year 1, spring 3, Wednesday,17639,21.2
frame,lgw,Year 1, spring 3, Wednesday,17640,21.4
frame,lgw,Year 1, spring 3, Wednesday,17641,21.9
frame,lgw,Year 1, spring 3, Wednesday,17642,0.1
frame,lgw,Year 1, spring 3, Wednesday,17643,21.6
frame,lgw,Year 1, spring 3, Wednesday,17644,21.5
frame,lgw,Year 1, spring 3, Wednesday,17645,21.4
frame,lgw,Year 1, spring 3, Wednesday,17646,0.1
frame,lgw,Year 1, spring 3, Wednesday,17647,21.1
frame,lgw,Year 1, spring 3, Wednesday,17648,20.7
frame,lgw,Year 1, spring 3, Wednesday,17649,21.3
frame,lgw,Year 1, spring 3, Wednesday,17650,21.3
frame,lgw,Year 1, spring 3, Wednesday,17651,0.1
frame,lgw,Year 1, spring 3, Wednesday,17652,21.4
frame,lgw,Year 1, spring 3, Wednesday,17653,21.0
frame,lgw,Year 1, spring 3, Wednesday,17654,20.7
frame,lgw,Year 1, spring 3, Wednesday,17655,21.2
frame,lgw,Year 1, spring 3, Wednesday,17656,0.2
frame,lgw,Year 1, spring 3, Wednesday,17657,22.6
frame,lgw,Year 1, spring 3, Wednesday,17658,21.0
frame,lgw,Year 1, spring 3, Wednesday,17659,21.1
frame,lgw,Year 1, spring 3, Wednesday,17660,0.1
frame,lgw,Year 1, spring 3, Wednesday,17661,21.3
frame,lgw,Year 1, spring 3, Wednesday,17662,21.8
frame,lgw,Year 1, spring 3, Wednesday,17663,21.1
frame,lgw,Year 1, spring 3, Wednesday,17664,0.1
frame,lgw,Year 1, spring 3, Wednesday,17665,22.0
frame,lgw,Year 1, spring 3, Wednesday,17666,21.2
frame,lgw,Year 1, spring 3, Wednesday,17667,21.6
frame,lgw,Year 1, spring 3, Wednesday,17668,21.3
frame,lgw,Year 1, spring 3, Wednesday,17669,0.1
frame,lgw,Year 1, spring 3, Wednesday,17670,21.1
frame,lgw,Year 1, spring 3, Wednesday,17671,21.1
frame,lgw,Year 1, spring 3, Wednesday,17672,20.7
frame,lgw,Year 1, spring 3, Wednesday,17673,21.8
frame,lgw,Year 1, spring 3, Wednesday,17674,0.2
frame,lgw,Year 1, spring 3, Wednesday,17675,21.3
frame,lgw,Year 1, spring 3, Wednesday,17676,22.1
frame,lgw,Year 1, spring 3, Wednesday,17677,21.9
frame,lgw,Year 1, spring 3, Wednesday,17678,0.6
frame,lgw,Year 1, spring 3, Wednesday,17679,20.9
frame,lgw,Year 1, spring 3, Wednesday,17680,21.5
frame,lgw,Year 1, spring 3, Wednesday,17681,22.3
frame,lgw,Year 1, spring 3, Wednesday,17682,0.1
frame,lgw,Year 1, spring 3, Wednesday,17683,21.3
frame,lgw,Year 1, spring 3, Wednesday,17684,22.4
frame,lgw,Year 1, spring 3, Wednesday,17685,21.5
frame,lgw,Year 1, spring 3, Wednesday,17686,0.4
frame,lgw,Year 1, spring 3, Wednesday,17687,21.8
frame,lgw,Year 1, spring 3, Wednesday,17688,21.4
frame,lgw,Year 1, spring 3, Wednesday,17689,21.1
frame,lgw,Year 1, spring 3, Wednesday,17690,21.1
frame,lgw,Year 1, spring 3, Wednesday,17691,0.1
frame,lgw,Year 1, spring 3, Wednesday,17692,21.7
frame,lgw,Year 1, spring 3, Wednesday,17693,21.3
frame,lgw,Year 1, spring 3, Wednesday,17694,21.2
frame,lgw,Year 1, spring 3, Wednesday,17695,0.1
frame,lgw,Year 1, spring 3, Wednesday,17696,21.3
frame,lgw,Year 1, spring 3, Wednesday,17697,21.1
frame,lgw,Year 1, spring 3, Wednesday,17698,20.8
frame,lgw,Year 1, spring 3, Wednesday,17699,21.6
frame,lgw,Year 1, spring 3, Wednesday,17700,0.1
frame,lgw,Year 1, spring 3, Wednesday,17701,21.3
frame,lgw,Year 1, spring 3, Wednesday,17702,20.9
frame,lgw,Year 1, spring 3, Wednesday,17703,21.9
frame,lgw,Year 1, spring 3, Wednesday,17704,22.1
frame,lgw,Year 1, spring 3, Wednesday,17705,0.1
frame,lgw,Year 1, spring 3, Wednesday,17706,21.0
frame,lgw,Year 1, spring 3, Wednesday,17707,20.9
frame,lgw,Year 1, spring 3, Wednesday,17708,21.7
frame,lgw,Year 1, spring 3, Wednesday,17709,0.1
frame,lgw,Year 1, spring 3, Wednesday,17710,21.6
frame,lgw,Year 1, spring 3, Wednesday,17711,21.7
frame,lgw,Year 1, spring 3, Wednesday,17712,21.2
frame,lgw,Year 1, spring 3, Wednesday,17713,0.1
frame,lgw,Year 1, spring 3, Wednesday,17714,21.6
frame,lgw,Year 1, spring 3, Wednesday,17715,21.4
frame,lgw,Year 1, spring 3, Wednesday,17716,21.2
frame,lgw,Year 1, spring 3, Wednesday,17717,21.3
frame,lgw,Year 1, spring 3, Wednesday,17718,0.1
frame,lgw,Year 1, spring 3, Wednesday,17719,21.3
frame,lgw,Year 1, spring 3, Wednesday,17720,21.5
frame,lgw,Year 1, spring 3, Wednesday,17721,21.2
frame,lgw,Year 1, spring 3, Wednesday,17722,0.1
frame,lgw,Year 1, spring 3, Wednesday,17723,21.7
frame,lgw,Year 1, spring 3, Wednesday,17724,21.6
frame,lgw,Year 1, spring 3, Wednesday,17725,21.5
frame,lgw,Year 1, spring 3, Wednesday,17726,22.1
frame,lgw,Year 1, spring 3, Wednesday,17727,0.2
frame,lgw,Year 1, spring 3, Wednesday,17728,21.4
frame,lgw,Year 1, spring 3, Wednesday,17729,22.2
frame,lgw,Year 1, spring 3, Wednesday,17730,21.9
frame,lgw,Year 1, spring 3, Wednesday,17731,0.1
frame,lgw,Year 1, spring 3, Wednesday,17732,21.1
frame,lgw,Year 1, spring 3, Wednesday,17733,21.5
frame,lgw,Year 1, spring 3, Wednesday,17734,21.0
frame,lgw,Year 1, spring 3, Wednesday,17735,21.5
frame,lgw,Year 1, spring 3, Wednesday,17736,0.1
frame,lgw,Year 1, spring 3, Wednesday,17737,21.1
frame,lgw,Year 1, spring 3, Wednesday,17738,20.9
frame,lgw,Year 1, spring 3, Wednesday,17739,21.3
frame,lgw,Year 1, spring 3, Wednesday,17740,0.4
frame,lgw,Year 1, spring 3, Wednesday,17741,22.2
frame,lgw,Year 1, spring 3, Wednesday,17742,21.2
frame,lgw,Year 1, spring 3, Wednesday,17743,20.9
frame,lgw,Year 1, spring 3, Wednesday,17744,21.4
frame,lgw,Year 1, spring 3, Wednesday,17745,0.1
frame,lgw,Year 1, spring 3, Wednesday,17746,21.5
frame,lgw,Year 1, spring 3, Wednesday,17747,21.3
frame,lgw,Year 1, spring 3, Wednesday,17748,21.0
frame,lgw,Year 1, spring 3, Wednesday,17749,0.3
frame,lgw,Year 1, spring 3, Wednesday,17750,21.0
frame,lgw,Year 1, spring 3, Wednesday,17751,20.9
frame,lgw,Year 1, spring 3, Wednesday,17752,20.7
frame,lgw,Year 1, spring 3, Wednesday,17753,22.8
frame,lgw,Year 1, spring 3, Wednesday,17754,0.6
frame,lgw,Year 1, spring 3, Wednesday,17755,22.4
frame,lgw,Year 1, spring 3, Wednesday,17756,21.3
frame,lgw,Year 1, spring 3, Wednesday,17757,21.7
frame,lgw,Year 1, spring 3, Wednesday,17758,0.2
frame,lgw,Year 1, spring 3, Wednesday,17759,21.2
frame,lgw,Year 1, spring 3, Wednesday,17760,22.5
frame,lgw,Year 1, spring 3, Wednesday,17761,21.7
frame,lgw,Year 1, spring 3, Wednesday,17762,0.1
frame,lgw,Year 1, spring 3, Wednesday,17763,20.8
frame,lgw,Year 1, spring 3, Wednesday,17764,21.2
frame,lgw,Year 1, spring 3, Wednesday,17765,21.3
frame,lgw,Year 1, spring 3, Wednesday,17766,21.0
frame,lgw,Year 1, spring 3, Wednesday,17767,0.1
frame,lgw,Year 1, spring 3, Wednesday,17768,21.7
frame,lgw,Year 1, spring 3, Wednesday,17769,21.2
frame,lgw,Year 1, spring 3, Wednesday,17770,21.3
frame,lgw,Year 1, spring 3, Wednesday,17771,0.2
frame,lgw,Year 1, spring 3, Wednesday,17772,21.5
frame,lgw,Year 1, spring 3, Wednesday,17773,21.8
frame,lgw,Year 1, spring 3, Wednesday,17774,20.9
frame,lgw,Year 1, spring 3, Wednesday,17775,21.2
frame,lgw,Year 1, spring 3, Wednesday,17776,0.1
frame,lgw,Year 1, spring 3, Wednesday,17777,21.1
frame,lgw,Year 1, spring 3, Wednesday,17778,21.7
frame,lgw,Year 1, spring 3, Wednesday,17779,21.2
frame,lgw,Year 1, spring 3, Wednesday,17780,0.2
frame,lgw,Year 1, spring 3, Wednesday,17781,21.5
frame,lgw,Year 1, spring 3, Wednesday,17782,21.4
frame,lgw,Year 1, spring 3, Wednesday,17783,21.0
frame,lgw,Year 1, spring 3, Wednesday,17784,20.8
frame,lgw,Year 1, spring 3, Wednesday,17785,0.1
frame,lgw,Year 1, spring 3, Wednesday,17786,22.0
frame,lgw,Year 1, spring 3, Wednesday,17787,21.1
frame,lgw,Year 1, spring 3, Wednesday,17788,21.8
frame,lgw,Year 1, spring 3, Wednesday,17789,0.2
frame,lgw,Year 1, spring 3, Wednesday,17790,21.2
frame,lgw,Year 1, spring 3, Wednesday,17791,21.8
frame,lgw,Year 1, spring 3, Wednesday,17792,21.4
frame,lgw,Year 1, spring 3, Wednesday,17793,20.9
frame,lgw,Year 1, spring 3, Wednesday,17794,0.1
frame,lgw,Year 1, spring 3, Wednesday,17795,23.1
frame,lgw,Year 1, spring 3, Wednesday,17796,21.0
frame,lgw,Year 1, spring 3, Wednesday,17797,21.3
frame,lgw,Year 1, spring 3, Wednesday,17798,0.2
frame,lgw,Year 1, spring 3, Wednesday,17799,21.3
frame,lgw,Year 1, spring 3, Wednesday,17800,21.6
frame,lgw,Year 1, spring 3, Wednesday,17801,20.9
frame,lgw,Year 1, spring 3, Wednesday,17802,21.2
frame,lgw,Year 1, spring 3, Wednesday,17803,0.1
frame,lgw,Year 1, spring 3, Wednesday,17804,21.0
frame,lgw,Year 1, spring 3, Wednesday,17805,20.8
frame,lgw,Year 1, spring 3, Wednesday,17806,21.7
frame,lgw,Year 1, spring 3, Wednesday,17807,21.3
frame,lgw,Year 1, spring 3, Wednesday,17808,0.2
frame,lgw,Year 1, spring 3, Wednesday,17809,23.2
frame,lgw,Year 1, spring 3, Wednesday,17810,20.9
frame,lgw,Year 1, spring 3, Wednesday,17811,21.1
frame,lgw,Year 1, spring 3, Wednesday,17812,0.1
frame,lgw,Year 1, spring 3, Wednesday,17813,20.9
frame,lgw,Year 1, spring 3, Wednesday,17814,21.5
frame,lgw,Year 1, spring 3, Wednesday,17815,21.0
frame,lgw,Year 1, spring 3, Wednesday,17816,0.1
frame,lgw,Year 1, spring 3, Wednesday,17817,22.4
frame,lgw,Year 1, spring 3, Wednesday,17818,21.2
frame,lgw,Year 1, spring 3, Wednesday,17819,21.2
frame,lgw,Year 1, spring 3, Wednesday,17820,21.1
frame,lgw,Year 1, spring 3, Wednesday,17821,0.1
frame,lgw,Year 1, spring 3, Wednesday,17822,21.7
frame,lgw,Year 1, spring 3, Wednesday,17823,21.1
frame,lgw,Year 1, spring 3, Wednesday,17824,21.0
frame,lgw,Year 1, spring 3, Wednesday,17825,0.1
frame,lgw,Year 1, spring 3, Wednesday,17826,21.8
frame,lgw,Year 1, spring 3, Wednesday,17827,20.7
frame,lgw,Year 1, spring 3, Wednesday,17828,21.1
frame,lgw,Year 1, spring 3, Wednesday,17829,20.7
frame,lgw,Year 1, spring 3, Wednesday,17830,0.1
frame,lgw,Year 1, spring 3, Wednesday,17831,21.3
frame,lgw,Year 1, spring 3, Wednesday,17832,21.1
frame,lgw,Year 1, spring 3, Wednesday,17833,21.2
frame,lgw,Year 1, spring 3, Wednesday,17834,20.7
frame,lgw,Year 1, spring 3, Wednesday,17835,0.1
frame,lgw,Year 1, spring 3, Wednesday,17836,21.0
frame,lgw,Year 1, spring 3, Wednesday,17837,21.0
frame,lgw,Year 1, spring 3, Wednesday,17838,21.3
frame,lgw,Year 1, spring 3, Wednesday,17839,22.2
frame,lgw,Year 1, spring 3, Wednesday,17840,0.1
frame,lgw,Year 1, spring 3, Wednesday,17841,20.9
frame,lgw,Year 1, spring 3, Wednesday,17842,21.2
frame,lgw,Year 1, spring 3, Wednesday,17843,21.7
frame,lgw,Year 1, spring 3, Wednesday,17844,0.1
frame,lgw,Year 1, spring 3, Wednesday,17845,20.7
frame,lgw,Year 1, spring 3, Wednesday,17846,20.9
frame,lgw,Year 1, spring 3, Wednesday,17847,20.7
frame,lgw,Year 1, spring 3, Wednesday,17848,21.2
frame,lgw,Year 1, spring 3, Wednesday,17849,0.1
frame,lgw,Year 1, spring 3, Wednesday,17850,20.9
frame,lgw,Year 1, spring 3, Wednesday,17851,21.7
frame,lgw,Year 1, spring 3, Wednesday,17852,21.3
frame,lgw,Year 1, spring 3, Wednesday,17853,21.5
frame,lgw,Year 1, spring 3, Wednesday,17854,0.1
frame,lgw,Year 1, spring 3, Wednesday,17855,21.5
frame,lgw,Year 1, spring 3, Wednesday,17856,21.4
frame,lgw,Year 1, spring 3, Wednesday,17857,21.8
frame,lgw,Year 1, spring 3, Wednesday,17858,0.1
frame,lgw,Year 1, spring 3, Wednesday,17859,21.3
frame,lgw,Year 1, spring 3, Wednesday,17860,21.1
frame,lgw,Year 1, spring 3, Wednesday,17861,21.0
frame,lgw,Year 1, spring 3, Wednesday,17862,20.9
frame,lgw,Year 1, spring 3, Wednesday,17863,0.1
frame,lgw,Year 1, spring 3, Wednesday,17864,20.9
frame,lgw,Year 1, spring 3, Wednesday,17865,21.7
frame,lgw,Year 1, spring 3, Wednesday,17866,21.8
frame,lgw,Year 1, spring 3, Wednesday,17867,0.2
frame,lgw,Year 1, spring 3, Wednesday,17868,21.4
frame,lgw,Year 1, spring 3, Wednesday,17869,21.3
frame,lgw,Year 1, spring 3, Wednesday,17870,21.8
frame,lgw,Year 1, spring 3, Wednesday,17871,21.0
frame,lgw,Year 1, spring 3, Wednesday,17872,0.1
frame,lgw,Year 1, spring 3, Wednesday,17873,21.9
frame,lgw,Year 1, spring 3, Wednesday,17874,21.1
frame,lgw,Year 1, spring 3, Wednesday,17875,21.4
frame,lgw,Year 1, spring 3, Wednesday,17876,0.2
frame,lgw,Year 1, spring 3, Wednesday,17877,21.2
frame,lgw,Year 1, spring 3, Wednesday,17878,21.4
frame,lgw,Year 1, spring 3, Wednesday,17879,21.5
frame,lgw,Year 1, spring 3, Wednesday,17880,21.0
frame,lgw,Year 1, spring 3, Wednesday,17881,0.1
frame,lgw,Year 1, spring 3, Wednesday,17882,20.9
frame,lgw,Year 1, spring 3, Wednesday,17883,21.4
frame,lgw,Year 1, spring 3, Wednesday,17884,21.7
frame,lgw,Year 1, spring 3, Wednesday,17885,0.1
frame,lgw,Year 1, spring 3, Wednesday,17886,22.0
frame,lgw,Year 1, spring 3, Wednesday,17887,21.9
frame,lgw,Year 1, spring 3, Wednesday,17888,21.0
frame,lgw,Year 1, spring 3, Wednesday,17889,21.5
frame,lgw,Year 1, spring 3, Wednesday,17890,0.2
frame,lgw,Year 1, spring 3, Wednesday,17891,21.4
frame,lgw,Year 1, spring 3, Wednesday,17892,23.2
frame,lgw,Year 1, spring 3, Wednesday,17893,21.9
frame,lgw,Year 1, spring 3, Wednesday,17894,0.1
frame,lgw,Year 1, spring 3, Wednesday,17895,21.6
frame,lgw,Year 1, spring 3, Wednesday,17896,21.1
frame,lgw,Year 1, spring 3, Wednesday,17897,20.8
frame,lgw,Year 1, spring 3, Wednesday,17898,0.1
frame,lgw,Year 1, spring 3, Wednesday,17899,21.5
frame,lgw,Year 1, spring 3, Wednesday,17900,21.0
frame,lgw,Year 1, spring 3, Wednesday,17901,21.3
frame,lgw,Year 1, spring 3, Wednesday,17902,21.9
frame,lgw,Year 1, spring 3, Wednesday,17903,0.3
frame,lgw,Year 1, spring 3, Wednesday,17904,21.3
frame,lgw,Year 1, spring 3, Wednesday,17905,21.3
frame,lgw,Year 1, spring 3, Wednesday,17906,22.3
frame,lgw,Year 1, spring 3, Wednesday,17907,0.2
frame,lgw,Year 1, spring 3, Wednesday,17908,20.7
frame,lgw,Year 1, spring 3, Wednesday,17909,21.8
frame,lgw,Year 1, spring 3, Wednesday,17910,21.1
frame,lgw,Year 1, spring 3, Wednesday,17911,21.0
frame,lgw,Year 1, spring 3, Wednesday,17912,0.1
frame,lgw,Year 1, spring 3, Wednesday,17913,21.9
frame,lgw,Year 1, spring 3, Wednesday,17914,21.4
frame,lgw,Year 1, spring 3, Wednesday,17915,21.7
frame,lgw,Year 1, spring 3, Wednesday,17916,0.3
frame,lgw,Year 1, spring 3, Wednesday,17917,21.7
frame,lgw,Year 1, spring 3, Wednesday,17918,21.5
frame,lgw,Year 1, spring 3, Wednesday,17919,21.4
frame,lgw,Year 1, spring 3, Wednesday,17920,21.3
frame,lgw,Year 1, spring 3, Wednesday,17921,0.1
frame,lgw,Year 1, spring 3, Wednesday,17922,21.0
frame,lgw,Year 1, spring 3, Wednesday,17923,21.7
frame,lgw,Year 1, spring 3, Wednesday,17924,21.3
frame,lgw,Year 1, spring 3, Wednesday,17925,0.1
frame,lgw,Year 1, spring 3, Wednesday,17926,21.3
frame,lgw,Year 1, spring 3, Wednesday,17927,20.7
frame,lgw,Year 1, spring 3, Wednesday,17928,20.9
frame,lgw,Year 1, spring 3, Wednesday,17929,20.8
frame,lgw,Year 1, spring 3, Wednesday,17930,0.1
frame,lgw,Year 1, spring 3, Wednesday,17931,21.1
frame,lgw,Year 1, spring 3, Wednesday,17932,21.8
frame,lgw,Year 1, spring 3, Wednesday,17933,21.8
frame,lgw,Year 1, spring 3, Wednesday,17934,0.2
frame,lgw,Year 1, spring 3, Wednesday,17935,21.4
frame,lgw,Year 1, spring 3, Wednesday,17936,21.3
frame,lgw,Year 1, spring 3, Wednesday,17937,20.9
frame,lgw,Year 1, spring 3, Wednesday,17938,21.7
frame,lgw,Year 1, spring 3, Wednesday,17939,0.2
frame,lgw,Year 1, spring 3, Wednesday,17940,22.1
frame,lgw,Year 1, spring 3, Wednesday,17941,21.8
frame,lgw,Year 1, spring 3, Wednesday,17942,20.9
frame,lgw,Year 1, spring 3, Wednesday,17943,0.1
frame,lgw,Year 1, spring 3, Wednesday,17944,20.9
frame,lgw,Year 1, spring 3, Wednesday,17945,21.3
frame,lgw,Year 1, spring 3, Wednesday,17946,21.7
frame,lgw,Year 1, spring 3, Wednesday,17947,20.8
frame,lgw,Year 1, spring 3, Wednesday,17948,0.1
frame,lgw,Year 1, spring 3, Wednesday,17949,21.2
frame,lgw,Year 1, spring 3, Wednesday,17950,21.0
frame,lgw,Year 1, spring 3, Wednesday,17951,21.7
frame,lgw,Year 1, spring 3, Wednesday,17952,21.2
frame,lgw,Year 1, spring 3, Wednesday,17953,0.1
frame,lgw,Year 1, spring 3, Wednesday,17954,21.0
frame,lgw,Year 1, spring 3, Wednesday,17955,21.6
frame,lgw,Year 1, spring 3, Wednesday,17956,21.2
frame,lgw,Year 1, spring 3, Wednesday,17957,0.2
frame,lgw,Year 1, spring 3, Wednesday,17958,21.0
frame,lgw,Year 1, spring 3, Wednesday,17959,21.0
frame,lgw,Year 1, spring 3, Wednesday,17960,21.0
frame,lgw,Year 1, spring 3, Wednesday,17961,21.1
frame,lgw,Year 1, spring 3, Wednesday,17962,0.2
frame,lgw,Year 1, spring 3, Wednesday,17963,21.1
frame,lgw,Year 1, spring 3, Wednesday,17964,21.5
frame,lgw,Year 1, spring 3, Wednesday,17965,21.3
frame,lgw,Year 1, spring 3, Wednesday,17966,21.0
frame,lgw,Year 1, spring 3, Wednesday,17967,0.3
frame,lgw,Year 1, spring 3, Wednesday,17968,21.1
frame,lgw,Year 1, spring 3, Wednesday,17969,22.4
frame,lgw,Year 1, spring 3, Wednesday,17970,21.4
frame,lgw,Year 1, spring 3, Wednesday,17971,0.1
frame,lgw,Year 1, spring 3, Wednesday,17972,21.2
frame,lgw,Year 1, spring 3, Wednesday,17973,21.6
frame,lgw,Year 1, spring 3, Wednesday,17974,21.0
frame,lgw,Year 1, spring 3, Wednesday,17975,0.1
frame,lgw,Year 1, spring 3, Wednesday,17976,21.5
frame,lgw,Year 1, spring 3, Wednesday,17977,21.3
frame,lgw,Year 1, spring 3, Wednesday,17978,21.3
frame,lgw,Year 1, spring 3, Wednesday,17979,20.9
frame,lgw,Year 1, spring 3, Wednesday,17980,0.7
frame,lgw,Year 1, spring 3, Wednesday,17981,21.0
frame,lgw,Year 1, spring 3, Wednesday,17982,22.0
frame,lgw,Year 1, spring 3, Wednesday,17983,21.2
frame,lgw,Year 1, spring 3, Wednesday,17984,21.7
frame,lgw,Year 1, spring 3, Wednesday,17985,0.2
frame,lgw,Year 1, spring 3, Wednesday,17986,21.3
frame,lgw,Year 1, spring 3, Wednesday,17987,21.1
