kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,,Year 1, spring 0, Sunday,5579,21.4
frame,,Year 1, spring 0, Sunday,5580,20.6
frame,,Year 1, spring 0, Sunday,5581,0.0
frame,,Year 1, spring 0, Sunday,5582,20.9
frame,,Year 1, spring 0, Sunday,5583,21.0
frame,,Year 1, spring 0, Sunday,5584,20.8
frame,,Year 1, spring 0, Sunday,5585,20.7
frame,,Year 1, spring 0, Sunday,5586,0.0
frame,,Year 1, spring 0, Sunday,5587,20.5
frame,,Year 1, spring 0, Sunday,5588,21.4
frame,,Year 1, spring 0, Sunday,5589,20.8
frame,,Year 1, spring 0, Sunday,5590,21.1
frame,,Year 1, spring 0, Sunday,5591,0.0
frame,,Year 1, spring 0, Sunday,5592,20.7
frame,,Year 1, spring 0, Sunday,5593,21.3
frame,,Year 1, spring 0, Sunday,5594,20.6
frame,,Year 1, spring 0, Sunday,5595,20.3
frame,,Year 1, spring 0, Sunday,5596,0.0
frame,,Year 1, spring 0, Sunday,5597,20.8
frame,,Year 1, spring 0, Sunday,5598,20.9
frame,,Year 1, spring 0, Sunday,5599,21.4
frame,,Year 1, spring 0, Sunday,5600,20.5
frame,,Year 1, spring 0, Sunday,5601,0.0
frame,,Year 1, spring 0, Sunday,5602,20.4
frame,,Year 1, spring 0, Sunday,5603,20.8
frame,,Year 1, spring 0, Sunday,5604,20.5
frame,,Year 1, spring 0, Sunday,5605,20.4
frame,,Year 1, spring 0, Sunday,5606,20.3
frame,,Year 1, spring 0, Sunday,5607,0.0
frame,,Year 1, spring 0, Sunday,5608,20.6
frame,,Year 1, spring 0, Sunday,5609,20.5
frame,,Year 1, spring 0, Sunday,5610,20.6
frame,,Year 1, spring 0, Sunday,5611,20.9
frame,,Year 1, spring 0, Sunday,5612,0.0
frame,,Year 1, spring 0, Sunday,5613,20.7
frame,,Year 1, spring 0, Sunday,5614,20.8
frame,,Year 1, spring 0, Sunday,5615,20.5
frame,,Year 1, spring 0, Sunday,5616,20.6
frame,,Year 1, spring 0, Sunday,5617,0.0
frame,,Year 1, spring 0, Sunday,5618,20.3
frame,,Year 1, spring 0, Sunday,5619,20.4
frame,,Year 1, spring 0, Sunday,5620,20.7
frame,,Year 1, spring 0, Sunday,5621,20.5
frame,,Year 1, spring 0, Sunday,5622,0.0
frame,,Year 1, spring 0, Sunday,5623,20.3
frame,,Year 1, spring 0, Sunday,5624,21.5
frame,,Year 1, spring 0, Sunday,5625,20.7
frame,,Year 1, spring 0, Sunday,5626,20.4
frame,,Year 1, spring 0, Sunday,5627,0.0
frame,,Year 1, spring 0, Sunday,5628,21.1
frame,,Year 1, spring 0, Sunday,5629,20.4
frame,,Year 1, spring 0, Sunday,5630,21.3
frame,,Year 1, spring 0, Sunday,5631,20.8
frame,,Year 1, spring 0, Sunday,5632,0.0
frame,,Year 1, spring 0, Sunday,5633,20.6
frame,,Year 1, spring 0, Sunday,5634,20.6
frame,,Year 1, spring 0, Sunday,5635,20.4
frame,,Year 1, spring 0, Sunday,5636,20.7
frame,,Year 1, spring 0, Sunday,5637,20.4
frame,,Year 1, spring 0, Sunday,5638,0.0
frame,,Year 1, spring 0, Sunday,5639,20.6
frame,,Year 1, spring 0, Sunday,5640,20.5
frame,,Year 1, spring 0, Sunday,5641,21.3
frame,,Year 1, spring 0, Sunday,5642,20.3
frame,,Year 1, spring 0, Sunday,5643,0.0
frame,,Year 1, spring 0, Sunday,5644,20.3
frame,,Year 1, spring 0, Sunday,5645,20.8
frame,,Year 1, spring 0, Sunday,5646,21.2
frame,,Year 1, spring 0, Sunday,5647,20.6
