kind,player,date,name,calls,total_ms,avg_ms,max_ms
frame,lgw,Year 1, spring 18, Thursday,16207,16.6
frame,lgw,Year 1, spring 18, Thursday,16208,16.8
frame,lgw,Year 1, spring 18, Thursday,16209,16.7
frame,lgw,Year 1, spring 18, Thursday,16210,16.6
frame,lgw,Year 1, spring 18, Thursday,16211,16.7
frame,lgw,Year 1, spring 18, Thursday,16212,16.8
frame,lgw,Year 1, spring 18, Thursday,16213,16.5
frame,lgw,Year 1, spring 18, Thursday,16214,16.6
frame,lgw,Year 1, spring 18, Thursday,16215,17.1
frame,lgw,Year 1, spring 18, Thursday,16216,16.8
frame,lgw,Year 1, spring 18, Thursday,16217,16.9
frame,lgw,Year 1, spring 18, Thursday,16218,16.4
frame,lgw,Year 1, spring 18, Thursday,16219,16.5
frame,lgw,Year 1, spring 18, Thursday,16220,16.4
frame,lgw,Year 1, spring 18, Thursday,16221,16.7
frame,lgw,Year 1, spring 18, Thursday,16222,16.7
frame,lgw,Year 1, spring 18, Thursday,16223,16.6
frame,lgw,Year 1, spring 18, Thursday,16224,16.8
frame,lgw,Year 1, spring 18, Thursday,16225,16.6
frame,lgw,Year 1, spring 18, Thursday,16226,16.6
frame,lgw,Year 1, spring 18, Thursday,16227,16.7
frame,lgw,Year 1, spring 18, Thursday,16228,18.8
frame,lgw,Year 1, spring 18, Thursday,16229,23.5
frame,lgw,Year 1, spring 18, Thursday,16230,9.9
frame,lgw,Year 1, spring 18, Thursday,16231,17.0
frame,lgw,Year 1, spring 18, Thursday,16232,15.0
frame,lgw,Year 1, spring 18, Thursday,16233,16.6
frame,lgw,Year 1, spring 18, Thursday,16234,16.4
frame,lgw,Year 1, spring 18, Thursday,16235,16.2
frame,lgw,Year 1, spring 18, Thursday,16236,16.5
frame,lgw,Year 1, spring 18, Thursday,16237,16.6
frame,lgw,Year 1, spring 18, Thursday,16238,16.7
frame,lgw,Year 1, spring 18, Thursday,16239,16.8
frame,lgw,Year 1, spring 18, Thursday,16240,17.0
frame,lgw,Year 1, spring 18, Thursday,16241,16.4
frame,lgw,Year 1, spring 18, Thursday,16242,16.9
frame,lgw,Year 1, spring 18, Thursday,16243,16.5
frame,lgw,Year 1, spring 18, Thursday,16244,16.6
frame,lgw,Year 1, spring 18, Thursday,16245,17.0
frame,lgw,Year 1, spring 18, Thursday,16246,17.6
frame,lgw,Year 1, spring 18, Thursday,16247,15.7
frame,lgw,Year 1, spring 18, Thursday,16248,16.6
frame,lgw,Year 1, spring 18, Thursday,16249,16.3
frame,lgw,Year 1, spring 18, Thursday,16250,16.8
frame,lgw,Year 1, spring 18, Thursday,16251,16.5
frame,lgw,Year 1, spring 18, Thursday,16252,16.6
frame,lgw,Year 1, spring 18, Thursday,16253,16.7
frame,lgw,Year 1, spring 18, Thursday,16254,16.5
frame,lgw,Year 1, spring 18, Thursday,16255,16.8
frame,lgw,Year 1, spring 18, Thursday,16256,16.8
frame,lgw,Year 1, spring 18, Thursday,16257,16.9
frame,lgw,Year 1, spring 18, Thursday,16258,16.8
frame,lgw,Year 1, spring 18, Thursday,16259,16.2
frame,lgw,Year 1, spring 18, Thursday,16260,16.7
frame,lgw,Year 1, spring 18, Thursday,16261,16.6
frame,lgw,Year 1, spring 18, Thursday,16262,16.6
frame,lgw,Year 1, spring 18, Thursday,16263,17.5
frame,lgw,Year 1, spring 18, Thursday,16264,16.0
frame,lgw,Year 1, spring 18, Thursday,16265,16.5
frame,lgw,Year 1, spring 18, Thursday,16266,17.0
frame,lgw,Year 1, spring 18, Thursday,16267,16.4
frame,lgw,Year 1, spring 18, Thursday,16268,16.9
frame,lgw,Year 1, spring 18, Thursday,16269,16.3
frame,lgw,Year 1, spring 18, Thursday,16270,16.7
frame,lgw,Year 1, spring 18, Thursday,16271,16.5
frame,lgw,Year 1, spring 18, Thursday,16272,16.9
frame,lgw,Year 1, spring 18, Thursday,16273,16.8
frame,lgw,Year 1, spring 18, Thursday,16274,16.4
frame,lgw,Year 1, spring 18, Thursday,16275,16.9
frame,lgw,Year 1, spring 18, Thursday,16276,17.1
frame,lgw,Year 1, spring 18, Thursday,16277,16.1
frame,lgw,Year 1, spring 18, Thursday,16278,16.6
frame,lgw,Year 1, spring 18, Thursday,16279,16.9
frame,lgw,Year 1, spring 18, Thursday,16280,16.5
frame,lgw,Year 1, spring 18, Thursday,16281,16.8
frame,lgw,Year 1, spring 18, Thursday,16282,16.7
frame,lgw,Year 1, spring 18, Thursday,16283,16.4
frame,lgw,Year 1, spring 18, Thursday,16284,17.4
frame,lgw,Year 1, spring 18, Thursday,16285,16.0
frame,lgw,Year 1, spring 18, Thursday,16286,16.5
frame,lgw,Year 1, spring 18, Thursday,16287,16.7
frame,lgw,Year 1, spring 18, Thursday,16288,16.7
frame,lgw,Year 1, spring 18, Thursday,16289,16.6
frame,lgw,Year 1, spring 18, Thursday,16290,16.7
frame,lgw,Year 1, spring 18, Thursday,16291,16.7
frame,lgw,Year 1, spring 18, Thursday,16292,17.0
frame,lgw,Year 1, spring 18, Thursday,16293,16.3
frame,lgw,Year 1, spring 18, Thursday,16294,16.7
frame,lgw,Year 1, spring 18, Thursday,16295,16.8
frame,lgw,Year 1, spring 18, Thursday,16296,16.9
frame,lgw,Year 1, spring 18, Thursday,16297,16.4
frame,lgw,Year 1, spring 18, Thursday,16298,16.6
frame,lgw,Year 1, spring 18, Thursday,16299,16.7
frame,lgw,Year 1, spring 18, Thursday,16300,16.6
frame,lgw,Year 1, spring 18, Thursday,16301,16.8
frame,lgw,Year 1, spring 18, Thursday,16302,16.6
frame,lgw,Year 1, spring 18, Thursday,16303,16.6
frame,lgw,Year 1, spring 18, Thursday,16304,16.6
frame,lgw,Year 1, spring 18, Thursday,16305,17.0
frame,lgw,Year 1, spring 18, Thursday,16306,16.6
frame,lgw,Year 1, spring 18, Thursday,16307,16.5
frame,lgw,Year 1, spring 18, Thursday,16308,16.8
frame,lgw,Year 1, spring 18, Thursday,16309,16.8
frame,lgw,Year 1, spring 18, Thursday,16310,16.6
frame,lgw,Year 1, spring 18, Thursday,16311,17.0
frame,lgw,Year 1, spring 18, Thursday,16312,16.6
frame,lgw,Year 1, spring 18, Thursday,16313,16.1
frame,lgw,Year 1, spring 18, Thursday,16314,17.1
frame,lgw,Year 1, spring 18, Thursday,16315,17.0
frame,lgw,Year 1, spring 18, Thursday,16316,16.3
frame,lgw,Year 1, spring 18, Thursday,16317,16.2
frame,lgw,Year 1, spring 18, Thursday,16318,16.7
frame,lgw,Year 1, spring 18, Thursday,16319,16.5
frame,lgw,Year 1, spring 18, Thursday,16320,16.8
frame,lgw,Year 1, spring 18, Thursday,16321,16.6
frame,lgw,Year 1, spring 18, Thursday,16322,16.8
frame,lgw,Year 1, spring 18, Thursday,16323,16.6
frame,lgw,Year 1, spring 18, Thursday,16324,17.8
frame,lgw,Year 1, spring 18, Thursday,16325,15.5
frame,lgw,Year 1, spring 18, Thursday,16326,16.6
frame,lgw,Year 1, spring 18, Thursday,16327,16.6
frame,lgw,Year 1, spring 18, Thursday,16328,16.7
frame,lgw,Year 1, spring 18, Thursday,16329,16.7
frame,lgw,Year 1, spring 18, Thursday,16330,16.7
frame,lgw,Year 1, spring 18, Thursday,16331,16.6
frame,lgw,Year 1, spring 18, Thursday,16332,16.7
frame,lgw,Year 1, spring 18, Thursday,16333,17.1
frame,lgw,Year 1, spring 18, Thursday,16334,16.3
frame,lgw,Year 1, spring 18, Thursday,16335,16.7
frame,lgw,Year 1, spring 18, Thursday,16336,17.3
frame,lgw,Year 1, spring 18, Thursday,16337,16.1
frame,lgw,Year 1, spring 18, Thursday,16338,16.5
frame,lgw,Year 1, spring 18, Thursday,16339,17.0
frame,lgw,Year 1, spring 18, Thursday,16340,16.4
frame,lgw,Year 1, spring 18, Thursday,16341,16.7
frame,lgw,Year 1, spring 18, Thursday,16342,16.7
frame,lgw,Year 1, spring 18, Thursday,16343,16.7
frame,lgw,Year 1, spring 18, Thursday,16344,16.7
frame,lgw,Year 1, spring 18, Thursday,16345,16.7
frame,lgw,Year 1, spring 18, Thursday,16346,16.6
frame,lgw,Year 1, spring 18, Thursday,16347,16.7
frame,lgw,Year 1, spring 18, Thursday,16348,16.8
frame,lgw,Year 1, spring 18, Thursday,16349,16.6
frame,lgw,Year 1, spring 18, Thursday,16350,16.9
frame,lgw,Year 1, spring 18, Thursday,16351,16.4
frame,lgw,Year 1, spring 18, Thursday,16352,16.7
frame,lgw,Year 1, spring 18, Thursday,16353,16.6
frame,lgw,Year 1, spring 18, Thursday,16354,16.7
frame,lgw,Year 1, spring 18, Thursday,16355,16.7
frame,lgw,Year 1, spring 18, Thursday,16356,16.7
frame,lgw,Year 1, spring 18, Thursday,16357,16.7
frame,lgw,Year 1, spring 18, Thursday,16358,16.7
frame,lgw,Year 1, spring 18, Thursday,16359,16.8
frame,lgw,Year 1, spring 18, Thursday,16360,16.7
frame,lgw,Year 1, spring 18, Thursday,16361,16.7
frame,lgw,Year 1, spring 18, Thursday,16362,16.5
frame,lgw,Year 1, spring 18, Thursday,16363,16.7
frame,lgw,Year 1, spring 18, Thursday,16364,16.6
frame,lgw,Year 1, spring 18, Thursday,16365,16.7
frame,lgw,Year 1, spring 18, Thursday,16366,16.7
frame,lgw,Year 1, spring 18, Thursday,16367,16.7
frame,lgw,Year 1, spring 18, Thursday,16368,16.7
frame,lgw,Year 1, spring 18, Thursday,16369,16.5
frame,lgw,Year 1, spring 18, Thursday,16370,16.7
frame,lgw,Year 1, spring 18, Thursday,16371,16.7
frame,lgw,Year 1, spring 18, Thursday,16372,16.6
frame,lgw,Year 1, spring 18, Thursday,16373,16.8
frame,lgw,Year 1, spring 18, Thursday,16374,16.7
frame,lgw,Year 1, spring 18, Thursday,16375,16.6
frame,lgw,Year 1, spring 18, Thursday,16376,16.7
frame,lgw,Year 1, spring 18, Thursday,16377,16.7
frame,lgw,Year 1, spring 18, Thursday,16378,16.9
frame,lgw,Year 1, spring 18, Thursday,16379,16.5
frame,lgw,Year 1, spring 18, Thursday,16380,16.6
frame,lgw,Year 1, spring 18, Thursday,16381,16.7
frame,lgw,Year 1, spring 18, Thursday,16382,16.7
frame,lgw,Year 1, spring 18, Thursday,16383,16.7
frame,lgw,Year 1, spring 18, Thursday,16384,16.7
frame,lgw,Year 1, spring 18, Thursday,16385,16.7
frame,lgw,Year 1, spring 18, Thursday,16386,16.7
frame,lgw,Year 1, spring 18, Thursday,16387,16.9
frame,lgw,Year 1, spring 18, Thursday,16388,16.9
frame,lgw,Year 1, spring 18, Thursday,16389,16.4
frame,lgw,Year 1, spring 18, Thursday,16390,16.9
frame,lgw,Year 1, spring 18, Thursday,16391,16.5
frame,lgw,Year 1, spring 18, Thursday,16392,16.6
frame,lgw,Year 1, spring 18, Thursday,16393,16.7
frame,lgw,Year 1, spring 18, Thursday,16394,16.6
frame,lgw,Year 1, spring 18, Thursday,16395,16.7
frame,lgw,Year 1, spring 18, Thursday,16396,16.7
frame,lgw,Year 1, spring 18, Thursday,16397,16.7
frame,lgw,Year 1, spring 18, Thursday,16398,16.6
frame,lgw,Year 1, spring 18, Thursday,16399,16.7
frame,lgw,Year 1, spring 18, Thursday,16400,16.7
frame,lgw,Year 1, spring 18, Thursday,16401,16.7
frame,lgw,Year 1, spring 18, Thursday,16402,16.7
frame,lgw,Year 1, spring 18, Thursday,16403,16.6
frame,lgw,Year 1, spring 18, Thursday,16404,16.7
frame,lgw,Year 1, spring 18, Thursday,16405,16.7
frame,lgw,Year 1, spring 18, Thursday,16406,22.6
frame,lgw,Year 1, spring 18, Thursday,16407,11.0
frame,lgw,Year 1, spring 18, Thursday,16408,16.5
frame,lgw,Year 1, spring 18, Thursday,16409,16.7
frame,lgw,Year 1, spring 18, Thursday,16410,16.6
frame,lgw,Year 1, spring 18, Thursday,16411,16.7
frame,lgw,Year 1, spring 18, Thursday,16412,16.7
frame,lgw,Year 1, spring 18, Thursday,16413,16.7
frame,lgw,Year 1, spring 18, Thursday,16414,16.7
frame,lgw,Year 1, spring 18, Thursday,16415,16.7
frame,lgw,Year 1, spring 18, Thursday,16416,16.6
frame,lgw,Year 1, spring 18, Thursday,16417,16.8
frame,lgw,Year 1, spring 18, Thursday,16418,16.5
frame,lgw,Year 1, spring 18, Thursday,16419,16.7
frame,lgw,Year 1, spring 18, Thursday,16420,16.6
frame,lgw,Year 1, spring 18, Thursday,16421,16.6
frame,lgw,Year 1, spring 18, Thursday,16422,16.6
frame,lgw,Year 1, spring 18, Thursday,16423,16.7
frame,lgw,Year 1, spring 18, Thursday,16424,16.7
frame,lgw,Year 1, spring 18, Thursday,16425,16.8
frame,lgw,Year 1, spring 18, Thursday,16426,16.6
frame,lgw,Year 1, spring 18, Thursday,16427,16.9
frame,lgw,Year 1, spring 18, Thursday,16428,16.5
frame,lgw,Year 1, spring 18, Thursday,16429,16.6
frame,lgw,Year 1, spring 18, Thursday,16430,16.8
frame,lgw,Year 1, spring 18, Thursday,16431,16.5
frame,lgw,Year 1, spring 18, Thursday,16432,16.7
frame,lgw,Year 1, spring 18, Thursday,16433,16.7
frame,lgw,Year 1, spring 18, Thursday,16434,16.7
frame,lgw,Year 1, spring 18, Thursday,16435,16.7
frame,lgw,Year 1, spring 18, Thursday,16436,16.9
frame,lgw,Year 1, spring 18, Thursday,16437,16.5
frame,lgw,Year 1, spring 18, Thursday,16438,16.7
frame,lgw,Year 1, spring 18, Thursday,16439,16.7
frame,lgw,Year 1, spring 18, Thursday,16440,16.8
frame,lgw,Year 1, spring 18, Thursday,16441,16.6
frame,lgw,Year 1, spring 18, Thursday,16442,16.7
frame,lgw,Year 1, spring 18, Thursday,16443,16.7
frame,lgw,Year 1, spring 18, Thursday,16444,16.7
frame,lgw,Year 1, spring 18, Thursday,16445,16.8
frame,lgw,Year 1, spring 18, Thursday,16446,16.6
frame,lgw,Year 1, spring 18, Thursday,16447,16.6
frame,lgw,Year 1, spring 18, Thursday,16448,16.7
frame,lgw,Year 1, spring 18, Thursday,16449,16.7
frame,lgw,Year 1, spring 18, Thursday,16450,16.6
frame,lgw,Year 1, spring 18, Thursday,16451,16.6
frame,lgw,Year 1, spring 18, Thursday,16452,16.8
frame,lgw,Year 1, spring 18, Thursday,16453,16.6
frame,lgw,Year 1, spring 18, Thursday,16454,16.6
frame,lgw,Year 1, spring 18, Thursday,16455,18.6
frame,lgw,Year 1, spring 18, Thursday,16456,14.9
frame,lgw,Year 1, spring 18, Thursday,16457,16.5
frame,lgw,Year 1, spring 18, Thursday,16458,16.6
frame,lgw,Year 1, spring 18, Thursday,16459,16.6
frame,lgw,Year 1, spring 18, Thursday,16460,16.7
frame,lgw,Year 1, spring 18, Thursday,16461,19.1
frame,lgw,Year 1, spring 18, Thursday,16462,14.2
frame,lgw,Year 1, spring 18, Thursday,16463,16.8
frame,lgw,Year 1, spring 18, Thursday,16464,16.7
frame,lgw,Year 1, spring 18, Thursday,16465,16.6
frame,lgw,Year 1, spring 18, Thursday,16466,16.6
frame,lgw,Year 1, spring 18, Thursday,16467,17.1
frame,lgw,Year 1, spring 18, Thursday,16468,16.2
frame,lgw,Year 1, spring 18, Thursday,16469,16.8
frame,lgw,Year 1, spring 18, Thursday,16470,22.8
frame,lgw,Year 1, spring 18, Thursday,16471,10.8
frame,lgw,Year 1, spring 18, Thursday,16472,16.3
frame,lgw,Year 1, spring 18, Thursday,16473,16.7
frame,lgw,Year 1, spring 18, Thursday,16474,16.7
frame,lgw,Year 1, spring 18, Thursday,16475,16.7
frame,lgw,Year 1, spring 18, Thursday,16476,16.8
frame,lgw,Year 1, spring 18, Thursday,16477,16.5
frame,lgw,Year 1, spring 18, Thursday,16478,16.7
frame,lgw,Year 1, spring 18, Thursday,16479,16.5
frame,lgw,Year 1, spring 18, Thursday,16480,16.8
frame,lgw,Year 1, spring 18, Thursday,16481,16.6
frame,lgw,Year 1, spring 18, Thursday,16482,16.7
frame,lgw,Year 1, spring 18, Thursday,16483,16.6
frame,lgw,Year 1, spring 18, Thursday,16484,16.6
frame,lgw,Year 1, spring 18, Thursday,16485,16.7
frame,lgw,Year 1, spring 18, Thursday,16486,16.7
frame,lgw,Year 1, spring 18, Thursday,16487,17.7
frame,lgw,Year 1, spring 18, Thursday,16488,15.8
frame,lgw,Year 1, spring 18, Thursday,16489,16.6
frame,lgw,Year 1, spring 18, Thursday,16490,16.7
frame,lgw,Year 1, spring 18, Thursday,16491,16.5
frame,lgw,Year 1, spring 18, Thursday,16492,16.6
frame,lgw,Year 1, spring 18, Thursday,16493,16.8
frame,lgw,Year 1, spring 18, Thursday,16494,16.6
frame,lgw,Year 1, spring 18, Thursday,16495,16.6
frame,lgw,Year 1, spring 18, Thursday,16496,16.9
frame,lgw,Year 1, spring 18, Thursday,16497,16.6
frame,lgw,Year 1, spring 18, Thursday,16498,16.6
frame,lgw,Year 1, spring 18, Thursday,16499,16.5
frame,lgw,Year 1, spring 18, Thursday,16500,16.6
frame,lgw,Year 1, spring 18, Thursday,16501,16.8
frame,lgw,Year 1, spring 18, Thursday,16502,16.6
frame,lgw,Year 1, spring 18, Thursday,16503,16.7
frame,lgw,Year 1, spring 18, Thursday,16504,16.7
frame,lgw,Year 1, spring 18, Thursday,16505,16.5
frame,lgw,Year 1, spring 18, Thursday,16506,16.9
frame,lgw,Year 1, spring 18, Thursday,16507,16.5
frame,lgw,Year 1, spring 18, Thursday,16508,16.7
frame,lgw,Year 1, spring 18, Thursday,16509,16.7
frame,lgw,Year 1, spring 18, Thursday,16510,16.6
frame,lgw,Year 1, spring 18, Thursday,16511,16.8
frame,lgw,Year 1, spring 18, Thursday,16512,16.5
frame,lgw,Year 1, spring 18, Thursday,16513,16.7
frame,lgw,Year 1, spring 18, Thursday,16514,16.6
frame,lgw,Year 1, spring 18, Thursday,16515,16.6
frame,lgw,Year 1, spring 18, Thursday,16516,17.0
frame,lgw,Year 1, spring 18, Thursday,16517,16.4
frame,lgw,Year 1, spring 18, Thursday,16518,16.7
frame,lgw,Year 1, spring 18, Thursday,16519,17.4
frame,lgw,Year 1, spring 18, Thursday,16520,15.9
frame,lgw,Year 1, spring 18, Thursday,16521,16.7
frame,lgw,Year 1, spring 18, Thursday,16522,17.1
frame,lgw,Year 1, spring 18, Thursday,16523,16.4
frame,lgw,Year 1, spring 18, Thursday,16524,16.6
frame,lgw,Year 1, spring 18, Thursday,16525,16.6
frame,lgw,Year 1, spring 18, Thursday,16526,16.6
frame,lgw,Year 1, spring 18, Thursday,16527,16.6
frame,lgw,Year 1, spring 18, Thursday,16528,16.9
frame,lgw,Year 1, spring 18, Thursday,16529,16.4
frame,lgw,Year 1, spring 18, Thursday,16530,17.1
frame,lgw,Year 1, spring 18, Thursday,16531,16.4
frame,lgw,Year 1, spring 18, Thursday,16532,16.6
frame,lgw,Year 1, spring 18, Thursday,16533,16.7
frame,lgw,Year 1, spring 18, Thursday,16534,21.3
frame,lgw,Year 1, spring 18, Thursday,16535,12.2
frame,lgw,Year 1, spring 18, Thursday,16536,16.6
frame,lgw,Year 1, spring 18, Thursday,16537,16.5
frame,lgw,Year 1, spring 18, Thursday,16538,16.7
frame,lgw,Year 1, spring 18, Thursday,16539,16.7
frame,lgw,Year 1, spring 18, Thursday,16540,16.6
frame,lgw,Year 1, spring 18, Thursday,16541,16.7
frame,lgw,Year 1, spring 18, Thursday,16542,16.7
frame,lgw,Year 1, spring 18, Thursday,16543,16.6
frame,lgw,Year 1, spring 18, Thursday,16544,16.6
frame,lgw,Year 1, spring 18, Thursday,16545,16.6
frame,lgw,Year 1, spring 18, Thursday,16546,16.7
frame,lgw,Year 1, spring 18, Thursday,16547,16.8
frame,lgw,Year 1, spring 18, Thursday,16548,16.6
frame,lgw,Year 1, spring 18, Thursday,16549,16.6
frame,lgw,Year 1, spring 18, Thursday,16550,16.6
frame,lgw,Year 1, spring 18, Thursday,16551,16.9
frame,lgw,Year 1, spring 18, Thursday,16552,16.4
frame,lgw,Year 1, spring 18, Thursday,16553,16.7
frame,lgw,Year 1, spring 18, Thursday,16554,16.7
frame,lgw,Year 1, spring 18, Thursday,16555,16.7
frame,lgw,Year 1, spring 18, Thursday,16556,16.8
frame,lgw,Year 1, spring 18, Thursday,16557,16.5
frame,lgw,Year 1, spring 18, Thursday,16558,16.7
frame,lgw,Year 1, spring 18, Thursday,16559,16.7
frame,lgw,Year 1, spring 18, Thursday,16560,16.7
frame,lgw,Year 1, spring 18, Thursday,16561,16.7
frame,lgw,Year 1, spring 18, Thursday,16562,16.6
frame,lgw,Year 1, spring 18, Thursday,16563,16.7
frame,lgw,Year 1, spring 18, Thursday,16564,16.6
frame,lgw,Year 1, spring 18, Thursday,16565,16.6
frame,lgw,Year 1, spring 18, Thursday,16566,16.7
frame,lgw,Year 1, spring 18, Thursday,16567,16.9
frame,lgw,Year 1, spring 18, Thursday,16568,16.7
frame,lgw,Year 1, spring 18, Thursday,16569,16.6
frame,lgw,Year 1, spring 18, Thursday,16570,16.7
frame,lgw,Year 1, spring 18, Thursday,16571,16.7
frame,lgw,Year 1, spring 18, Thursday,16572,16.6
frame,lgw,Year 1, spring 18, Thursday,16573,16.7
frame,lgw,Year 1, spring 18, Thursday,16574,16.7
frame,lgw,Year 1, spring 18, Thursday,16575,16.5
frame,lgw,Year 1, spring 18, Thursday,16576,16.8
frame,lgw,Year 1, spring 18, Thursday,16577,16.6
frame,lgw,Year 1, spring 18, Thursday,16578,16.6
frame,lgw,Year 1, spring 18, Thursday,16579,16.9
frame,lgw,Year 1, spring 18, Thursday,16580,16.4
frame,lgw,Year 1, spring 18, Thursday,16581,16.8
frame,lgw,Year 1, spring 18, Thursday,16582,16.7
frame,lgw,Year 1, spring 18, Thursday,16583,16.6
frame,lgw,Year 1, spring 18, Thursday,16584,16.6
frame,lgw,Year 1, spring 18, Thursday,16585,16.7
frame,lgw,Year 1, spring 18, Thursday,16586,16.6
frame,lgw,Year 1, spring 18, Thursday,16587,16.9
frame,lgw,Year 1, spring 18, Thursday,16588,16.6
frame,lgw,Year 1, spring 18, Thursday,16589,16.6
frame,lgw,Year 1, spring 18, Thursday,16590,16.6
frame,lgw,Year 1, spring 18, Thursday,16591,16.7
frame,lgw,Year 1, spring 18, Thursday,16592,16.6
frame,lgw,Year 1, spring 18, Thursday,16593,16.7
frame,lgw,Year 1, spring 18, Thursday,16594,16.7
frame,lgw,Year 1, spring 18, Thursday,16595,16.5
frame,lgw,Year 1, spring 18, Thursday,16596,16.7
frame,lgw,Year 1, spring 18, Thursday,16597,16.8
frame,lgw,Year 1, spring 18, Thursday,16598,16.7
frame,lgw,Year 1, spring 18, Thursday,16599,16.7
frame,lgw,Year 1, spring 18, Thursday,16600,16.7
frame,lgw,Year 1, spring 18, Thursday,16601,16.7
frame,lgw,Year 1, spring 18, Thursday,16602,16.5
frame,lgw,Year 1, spring 18, Thursday,16603,16.7
frame,lgw,Year 1, spring 18, Thursday,16604,16.6
frame,lgw,Year 1, spring 18, Thursday,16605,16.8
frame,lgw,Year 1, spring 18, Thursday,16606,16.7
frame,lgw,Year 1, spring 18, Thursday,16607,16.8
frame,lgw,Year 1, spring 18, Thursday,16608,16.6
frame,lgw,Year 1, spring 18, Thursday,16609,16.6
frame,lgw,Year 1, spring 18, Thursday,16610,16.6
frame,lgw,Year 1, spring 18, Thursday,16611,16.7
frame,lgw,Year 1, spring 18, Thursday,16612,16.6
frame,lgw,Year 1, spring 18, Thursday,16613,16.7
frame,lgw,Year 1, spring 18, Thursday,16614,16.6
frame,lgw,Year 1, spring 18, Thursday,16615,16.7
frame,lgw,Year 1, spring 18, Thursday,16616,20.1
frame,lgw,Year 1, spring 18, Thursday,16617,13.5
frame,lgw,Year 1, spring 18, Thursday,16618,16.4
frame,lgw,Year 1, spring 18, Thursday,16619,16.7
frame,lgw,Year 1, spring 18, Thursday,16620,16.7
frame,lgw,Year 1, spring 18, Thursday,16621,16.6
frame,lgw,Year 1, spring 18, Thursday,16622,16.7
frame,lgw,Year 1, spring 18, Thursday,16623,16.6
frame,lgw,Year 1, spring 18, Thursday,16624,16.7
frame,lgw,Year 1, spring 18, Thursday,16625,16.7
frame,lgw,Year 1, spring 18, Thursday,16626,16.7
frame,lgw,Year 1, spring 18, Thursday,16627,16.7
frame,lgw,Year 1, spring 18, Thursday,16628,16.6
frame,lgw,Year 1, spring 18, Thursday,16629,16.7
frame,lgw,Year 1, spring 18, Thursday,16630,16.7
frame,lgw,Year 1, spring 18, Thursday,16631,16.6
frame,lgw,Year 1, spring 18, Thursday,16632,16.7
frame,lgw,Year 1, spring 18, Thursday,16633,16.7
frame,lgw,Year 1, spring 18, Thursday,16634,16.6
frame,lgw,Year 1, spring 18, Thursday,16635,16.6
frame,lgw,Year 1, spring 18, Thursday,16636,16.7
frame,lgw,Year 1, spring 18, Thursday,16637,16.6
frame,lgw,Year 1, spring 18, Thursday,16638,16.7
frame,lgw,Year 1, spring 18, Thursday,16639,16.6
frame,lgw,Year 1, spring 18, Thursday,16640,16.7
frame,lgw,Year 1, spring 18, Thursday,16641,16.6
frame,lgw,Year 1, spring 18, Thursday,16642,16.7
frame,lgw,Year 1, spring 18, Thursday,16643,16.7
frame,lgw,Year 1, spring 18, Thursday,16644,16.7
frame,lgw,Year 1, spring 18, Thursday,16645,16.6
frame,lgw,Year 1, spring 18, Thursday,16646,16.7
frame,lgw,Year 1, spring 18, Thursday,16647,16.6
frame,lgw,Year 1, spring 18, Thursday,16648,16.6
frame,lgw,Year 1, spring 18, Thursday,16649,16.7
frame,lgw,Year 1, spring 18, Thursday,16650,16.7
frame,lgw,Year 1, spring 18, Thursday,16651,16.6
frame,lgw,Year 1, spring 18, Thursday,16652,16.6
frame,lgw,Year 1, spring 18, Thursday,16653,16.7
frame,lgw,Year 1, spring 18, Thursday,16654,16.6
frame,lgw,Year 1, spring 18, Thursday,16655,16.7
frame,lgw,Year 1, spring 18, Thursday,16656,16.7
frame,lgw,Year 1, spring 18, Thursday,16657,16.7
frame,lgw,Year 1, spring 18, Thursday,16658,16.8
frame,lgw,Year 1, spring 18, Thursday,16659,16.7
frame,lgw,Year 1, spring 18, Thursday,16660,16.6
frame,lgw,Year 1, spring 18, Thursday,16661,16.6
frame,lgw,Year 1, spring 18, Thursday,16662,16.6
frame,lgw,Year 1, spring 18, Thursday,16663,16.7
frame,lgw,Year 1, spring 18, Thursday,16664,16.7
frame,lgw,Year 1, spring 18, Thursday,16665,16.6
frame,lgw,Year 1, spring 18, Thursday,16666,16.7
frame,lgw,Year 1, spring 18, Thursday,16667,16.7
frame,lgw,Year 1, spring 18, Thursday,16668,16.7
frame,lgw,Year 1, spring 18, Thursday,16669,16.7
frame,lgw,Year 1, spring 18, Thursday,16670,16.7
frame,lgw,Year 1, spring 18, Thursday,16671,16.7
frame,lgw,Year 1, spring 18, Thursday,16672,16.7
frame,lgw,Year 1, spring 18, Thursday,16673,16.7
frame,lgw,Year 1, spring 18, Thursday,16674,16.5
frame,lgw,Year 1, spring 18, Thursday,16675,16.8
frame,lgw,Year 1, spring 18, Thursday,16676,16.6
frame,lgw,Year 1, spring 18, Thursday,16677,16.6
frame,lgw,Year 1, spring 18, Thursday,16678,16.8
frame,lgw,Year 1, spring 18, Thursday,16679,16.6
frame,lgw,Year 1, spring 18, Thursday,16680,16.7
frame,lgw,Year 1, spring 18, Thursday,16681,16.7
frame,lgw,Year 1, spring 18, Thursday,16682,16.6
frame,lgw,Year 1, spring 18, Thursday,16683,16.9
frame,lgw,Year 1, spring 18, Thursday,16684,16.5
frame,lgw,Year 1, spring 18, Thursday,16685,16.7
frame,lgw,Year 1, spring 18, Thursday,16686,16.7
frame,lgw,Year 1, spring 18, Thursday,16687,16.7
